SubjID,Age,Sex,Block,Session,Trial_Index,Trial_Number,ITI,ReactPeriod,Device,R_Lhanded,MotorSide,MotorInvolvement,TrialTotalTime,ActionTiming,ActionDataDelayToStart,ActionDataDelayToEnd,ActionDataConfidenceReaction,ActionDataConfidenceXaxis,ActionDataConfidenceYaxis,HandDominance,ArmDominance,LegDominance,Motor_coordination,Gaming_frequency,Gaming_type,Music,Inst_type,CutOff,Std_Timing,Std_Reacting,Mean_Reacting,Feedback,ActionTiming_z,ActionDataConfidenceReaction_z,ActionDataConfidenceYaxis_percent,conf_level,overall_motor_rate,motor_rate
1,30,1,TimingG,2,183,63,1.01274167005617,,LeftJoy,RHanded,NDS,Press,2.4958568001166,1.36579580011312,1.13006100000348,1.34942650003359,2.06250140001066,2,4.9,1,1,1,8,6,1,2,0,3,0.3974,0.2209,1.0713,2,0.61124178319145,0.0842275097299624,54.0833333333333,Low,14,High
1,30,1,TimingG,2,184,64,1.48652820590495,,RightJoy,RHanded,DS,Move,2.18502639979124,1.13349919987377,1.05152719991747,1.11632119992282,2.56229819997679,3.5,4.6,1,1,1,8,6,1,2,0,3,0.3974,0.2209,1.0713,2,-0.306256114407159,0.315314868265975,53.8333333333333,Low,14,High
1,30,1,TimingG,2,185,65,1.23823322524015,,LeftJoy,RHanded,NDS,Press,1.9543902000878,1.39927539997734,0.555114800110459,1.38282229995821,1.11666790000163,16.9,9.3,1,1,1,8,6,1,2,0,3,0.3974,0.2209,1.0713,-1,0.743475584530842,-0.353090546621676,57.75,Low,14,High
1,30,1,TimingG,2,186,66,1.92208709606833,,RightJoy,RHanded,DS,Move,2.22359950002283,1.19915099989157,1.02444850013126,1.18238509993535,2.9466910000192,8.09999999999999,2.90000000000001,1,1,1,8,6,1,2,0,3,0.3974,0.2209,1.0713,-1,-0.046952325940885,0.493043730891906,52.4166666666667,Low,14,High
1,30,1,TimingG,2,187,67,1.98466589403247,,RightJoy,RHanded,DS,Move,2.07488159986679,1.19981339992955,0.875068199937232,1.18321379995905,1.01262509997468,9.30000000000001,2.90000000000001,1,1,1,8,6,1,2,0,3,0.3974,0.2209,1.0713,2,-0.0443360558723988,-0.401196048366678,52.4166666666667,Low,14,High
1,30,1,TimingG,2,188,68,1.4989572098063,,LeftJoy,RHanded,NDS,Press,2.37696949986275,1.31724949995987,1.05971999990288,1.30071559990756,1.29774710000493,5.09999999999999,8.6,1,1,1,8,6,1,2,0,3,0.3974,0.2209,1.0713,-1,0.419499294145539,-0.269366293050202,57.1666666666667,Low,14,High
1,30,1,TimingG,2,189,69,1.59768833396045,,LeftJoy,RHanded,NDS,Move,2.03722559986636,1.28259779990185,0.75462779996451,1.26554860000033,1.09654130006675,4.5,8.8,1,1,1,8,6,1,2,0,3,0.3974,0.2209,1.0713,2,0.282636068774642,-0.362396334124874,57.3333333333333,Low,14,High
1,30,1,TimingG,2,190,70,1.22045027909301,,RightJoy,RHanded,DS,Press,2.11265710007865,1.46550100005697,0.647156100021675,1.44928599998821,1.67925150005613,3.59999999999999,9.1,1,1,1,8,6,1,2,0,3,0.3974,0.2209,1.0713,2,1.00504570125947,-0.0929729186154885,57.5833333333333,Low,14,High
1,30,1,TimingG,2,191,71,1.28548208840009,,RightJoy,RHanded,DS,Move,2.90575909998734,1.21489379997365,1.69086530001368,1.20425710000563,1.62697230000049,-3.2,16,1,1,1,8,6,1,2,0,3,0.3974,0.2209,1.0713,-1,0.0152267415217512,-0.117144866591249,63.3333333333333,High,14,High
1,30,1,TimingG,2,192,72,1.89369865015483,,LeftJoy,RHanded,NDS,Press,2.03235210012645,1.21668279997539,0.815669300151058,1.20018639997579,2.12992760003544,-3.59999999999999,17.1,1,1,1,8,6,1,2,0,3,0.3974,0.2209,1.0713,2,0.0222927241435607,0.115402864315874,64.25,High,14,High
1,30,1,TimingG,2,193,73,1.86336232417133,,LeftJoy,RHanded,NDS,Move,1.93533719982952,1.15076479990967,0.784572399919853,1.1338434999343,2.14692039997317,3.7,14.5,1,1,1,8,6,1,2,0,3,0.3974,0.2209,1.0713,2,-0.238062470086093,0.123259699837842,62.0833333333333,Low,14,High
1,30,1,TimingG,2,194,74,1.61376568555644,,RightJoy,RHanded,DS,Press,1.88320339983329,1.18378719990142,0.699416199931875,1.16713399998844,1.17890239995904,15,5.5,1,1,1,8,6,1,2,0,3,0.3974,0.2209,1.0713,-1,-0.107634463241079,-0.324315640087776,54.5833333333333,Low,14,High
1,30,1,TimingG,2,195,75,1.2025800530827,,LeftJoy,RHanded,NDS,Move,2.2056992999278,1.16790650004987,1.03779279987793,1.15159500006121,1.06282240001019,2.90000000000001,13.2,1,1,1,8,6,1,2,0,3,0.3974,0.2209,1.0713,-1,-0.170358191057925,-0.377986693141453,61,Low,14,High
1,30,1,TimingG,2,196,76,1.02716337417124,,RightJoy,RHanded,DS,Press,2.12993110006209,1.43324540008325,0.696685699978843,1.41653670009691,0.596639600000344,4.8,10.7,1,1,1,8,6,1,2,0,3,0.3974,0.2209,1.0713,2,0.87764631129345,-0.593532194546219,58.9166666666667,Low,14,High
1,30,1,TimingG,2,197,77,1.17974136548714,,RightJoy,RHanded,DS,Move,2.18264409992844,1.06605750008021,1.11658659984823,1.0490033000242,1.69783700001426,3.90000000000001,8.6,1,1,1,8,6,1,2,0,3,0.3974,0.2209,1.0713,-1,-0.572629439317266,-0.0843796781371828,57.1666666666667,Low,14,High
1,30,1,TimingG,2,198,78,1.0721321075615,,LeftJoy,RHanded,NDS,Press,2.62149129982572,1.21679789980408,1.40469340002164,1.20017099985853,1.4141232999973,4.3,15.8,1,1,1,8,6,1,2,0,3,0.3974,0.2209,1.0713,-1,0.0227473319627388,-0.21555828816798,63.1666666666667,High,14,High
1,30,1,TimingG,2,199,79,1.87193880004509,,LeftJoy,RHanded,NDS,Press,2.45751390012447,1.93182370008435,0.525690200040117,1.91521140001714,3.16310379991774,33.5,-4.2,1,1,1,8,6,1,2,0,3,0.3974,0.2209,1.0713,-1,2.84687247115959,0.593104920329942,46.5,Low,14,High
1,30,1,TimingG,2,200,80,1.13634450367135,,RightJoy,RHanded,DS,Move,2.29124049993698,1.33308939996641,0.958151099970564,1.31691469997168,0.896619600011036,4.40000000000001,2.90000000000001,1,1,1,8,6,1,2,0,3,0.3974,0.2209,1.0713,2,0.482061875514351,-0.454832655411913,52.4166666666667,Low,14,High
